config_id,ejecucion,seed,costo,factible,tiempo,iteracion_mejor,convergencia_final,tam_poblacion,w,c1,c2,p_f,bha_ratio,h,l,t,b,g1_tau,g2_sigma,g3_h_vs_b,g4_diseno,g5_h_min,g6_deflexion,g7_pandeo
16,9,2609,2.9059914314794475,True,0.6560173034667969,199,2.9059914314794475,50,0.729,1.2,1.8,0.6,0.4,0.5738812609898546,1.5872033464012574,5.410726272608303,0.5738815065595942,-0.14108832896999957,-1.663015758873371,-2.455697396541723e-07,-2.6167376451858773,-0.4488812609898546,-0.2258517772428075,-82696.55827533409
17,0,2700,2.2490903800297457,True,0.6451256275177002,199,2.2490903800297457,50,0.729,1.2,1.8,0.6,0.6,0.3598596405175176,2.2686323148082916,6.832354210446558,0.3598908024742955,-2.731339114203365,-0.15286320354789495,-3.116195677788092e-05,-3.044695147341737,-0.23485964051751762,-0.23087540592337777,-20314.083420340092
17,1,2701,2.049795333877868,True,0.6353199481964111,199,2.049795333877868,50,0.729,1.2,1.8,0.6,0.6,0.2993132429633464,2.6065504262565544,7.492828078417577,0.2993198645063338,-2.196755327615392,-8.135820677605807,-6.621542987417239e-06,-3.1837213937182502,-0.17431324296334638,-0.2325658310479608,-10218.313443567871
17,2,2702,2.148667396859954,True,0.6319787502288818,199,2.148667396859954,50,0.729,1.2,1.8,0.6,0.6,0.3286630792170235,2.431172797294856,7.146157100367916,0.3290023428475631,-6.625303244505631,-2.405721789760719,-0.00033926363053959907,-3.113946477749402,-0.20366307921702348,-0.23171658045342533,-14796.066134626919
17,3,2703,2.625365465763067,True,0.6248970031738281,199,2.625365465763067,50,0.729,1.2,1.8,0.6,0.6,0.4204696400017822,2.150563618855526,5.919100053057827,0.4795102887020257,-5.2571775086107664e-05,-0.0007319971373362932,-0.0590406487002435,-2.754842823124588,-0.2954696400017822,-0.22792457260273719,-49643.33418609804
17,4,2704,1.9387815443586527,True,0.6381549835205078,199,1.9387815443586527,50,0.729,1.2,1.8,0.6,0.6,0.22527935836390126,3.461994420371481,8.089660246002675,0.25671874575385845,-8.177128577553958,-0.6123701182659715,-0.03143938738995719,-3.2369174050441902,-0.10027935836390126,-0.2338480238376932,-4811.191425410794
17,5,2705,1.7998184925738259,True,0.628746747970581,199,1.7998184925738259,50,0.729,1.2,1.8,0.6,0.6,0.22655159666616723,3.226435011953537,8.611202513102077,0.2265599696824388,-15.616259105445351,-0.10374222332029603,-8.373016271573386e-06,-3.365780304008105,-0.10155159666616723,-0.23482601998816788,-1759.1723401363615
17,6,2706,1.8203078753365285,True,0.634141206741333,199,1.8203078753365285,50,0.729,1.2,1.8,0.6,0.6,0.15993491901261556,4.826964550195739,9.036624679336335,0.20572963596149094,-1.2764448911184445e-06,-0.0045480363005481195,-0.04579471694887538,-3.3031619116351805,-0.034934919012615556,-0.23554032600731645,-1.0537123671383597e-06
17,7,2707,2.602415662252514,True,0.6514632701873779,199,2.602415662252514,50,0.729,1.2,1.8,0.6,0.6,0.4716294219913799,1.8488056747435353,5.963263957066721,0.4724349605040439,-0.017672631998721045,-0.05616887178985053,-0.0008055385126639614,-2.8088221554537904,-0.3466294219913799,-0.2280881036021926,-47533.186534006425
17,8,2708,2.1726156069748868,True,0.6234104633331299,199,2.1726156069748868,50,0.729,1.2,1.8,0.6,0.6,0.24036891094281185,3.552070002619488,7.290935534566243,0.316062507220293,-2.0512723081428703,-2.0871563762120786,-0.07569359627748115,-3.032613099392899,-0.11536891094281185,-0.23207944984266138,-12714.753469857307
17,9,2709,2.0795278075313757,True,0.6459701061248779,199,2.0795278075313757,50,0.729,1.2,1.8,0.6,0.6,0.30821071223803725,2.5490471231419796,7.384238572763197,0.30821311207768237,-0.7912251969264616,-10.585517306579277,-2.399839645117474e-06,-3.162615975036453,-0.18321071223803725,-0.23231089643558536,-11518.539647582675
18,0,2800,1.9741071637448981,True,0.6683962345123291,199,1.9741071637448981,50,0.9,1.2,1.8,0.3,0.2,0.2767792399232018,2.7668114740593794,7.788585211993136,0.2769453300570076,-2.145270043578421,-0.1323549519147491,-0.0001660901338058074,-3.2378492646503143,-0.1517792399232018,-0.2332233856816362,-7212.036526043505
18,1,2801,2.0522582300595014,True,0.6699798107147217,199,2.0522582300595014,50,0.9,1.2,1.8,0.3,0.2,0.2994498315517637,2.6148695197083645,7.491137402015544,0.2994718696279656,-41.76189718521891,-9.826614059733402,-2.2038076201935652e-05,-3.1822176469732737,-0.1744498315517637,-0.23256287940092232,-10240.352810410755
18,2,2802,1.7277645807502005,True,0.6692764759063721,196,1.7277645807502005,50,0.9,1.2,1.8,0.3,0.2,0.20636572426784067,3.460877273975682,9.026804267734397,0.20637796514275542,-0.8162924167045276,-29.143156087429816,-1.2240874914748456e-05,-3.4196231495997713,-0.08136572426784067,-0.23553865485952014,-52.57353465140113
18,3,2803,1.7255802712579493,True,0.6722893714904785,199,1.7255802712579493,50,0.9,1.2,1.8,0.3,0.2,0.2054751212495994,3.4771135341323878,9.03530881060317,0.20578955420549186,-1.9696978807642154,-0.0031608163480996154,-0.0003144329558924519,-3.421223550654483,-0.08047512124959941,-0.2355382194855128,-4.6690249131261226
18,4,2804,1.7643752850118424,True,0.6647412776947021,193,1.7643752850118424,50,0.9,1.2,1.8,0.3,0.2,0.2164689367552727,3.342239562041547,8.810423749668796,0.21648704468472527,-19.224891215109892,-8.027390156745241,-1.81079294525599e-05,-3.3922380521163094,-0.0914689367552727,-0.23517305107739186,-874.718448429734
18,5,2805,1.7619448785042136,True,0.6655697822570801,199,1.7619448785042136,50,0.9,1.2,1.8,0.3,0.2,0.21547451868301012,3.3528419274758794,8.821762998347198,0.21588817429227883,-3.9515729905415355,-2.0960141768337053,-0.0004136556092687038,-3.393725118584385,-0.09047451868301012,-0.23518918073576067,-823.6887109561212
18,6,2806,1.729973943076756,True,0.6747500896453857,199,1.729973943076756,50,0.9,1.2,1.8,0.3,0.2,0.20629065375248798,3.468641241602206,9.010793776999568,0.20691196251676433,-0.7805295196776569,-0.16710396182679688,-0.0006213087642763515,-3.4176369772015907,-0.08129065375248798,-0.23549895358058157,-92.55299112306238
18,7,2807,1.9006192324802444,True,0.6607179641723633,199,1.9006192324802444,50,0.9,1.2,1.8,0.3,0.2,0.25521780599273136,2.93954554485334,8.120422018395843,0.25523461904085304,-3.3028374283803714,-54.349184644928755,-1.681304812167772e-05,-3.290851383848413,-0.13021780599273136,-0.23393803358026552,-4653.166792095442
18,8,2808,2.435008716373951,True,0.6676051616668701,175,2.435008716373951,50,0.9,1.2,1.8,0.3,0.2,0.4139858695529924,2.021326146877473,6.431432060115154,0.4140012928949657,-0.3448102943057165,-568.4275036807012,-1.5423341973297422e-05,-2.9114148507634785,-0.2889858695529924,-0.2300680707038699,-32235.546417539867
18,9,2809,1.7268738871531233,True,0.6890170574188232,199,1.7268738871531233,50,0.9,1.2,1.8,0.3,0.2,0.2044359821835532,3.4973707242151546,9.039658529580864,0.20571450419503967,9.641626093070954e-07,-17.93286838039421,-0.0012785220114864826,-3.4192954725482814,-0.07943598218355319,-0.23555381725594668,-2.360601683903951e-06
19,0,2900,1.7795295731380638,True,0.6482362747192383,187,1.7795295731380638,50,0.9,1.2,1.8,0.3,0.4,0.22097652064701895,3.2852545986379353,8.719244551177681,0.22098193894195414,-3.7837862004889757,-0.3602618253098626,-5.418294935194412e-06,-3.380891454566766,-0.09597652064701895,-0.23501417218437537,-1261.0146263522456
19,1,2901,1.7258664768296748,True,0.6426863670349121,190,1.7258664768296748,50,0.9,1.2,1.8,0.3,0.4,0.20569471061645203,3.4680112589054284,9.046270284684567,0.20569528966944256,-1.500799479565103,-58.94694249454915,-5.79052990529183e-07,-3.420866168405481,-0.08069471061645203,-0.23558412297225,-1.2015477186942007
19,2,2902,2.8282057521526145,True,0.6713564395904541,199,2.8282057521526145,50,0.9,1.2,1.8,0.3,0.4,0.5472475415550003,1.6473895652473343,5.542168969366605,0.5472481223189847,-4.352829530545932,-16.195914463074587,-5.807639843480317e-07,-2.6651542635501633,-0.4222475415550003,-0.22643591792612286,-72435.11566342505
19,3,2903,2.069025286888321,True,0.6548819541931152,199,2.069025286888321,50,0.9,1.2,1.8,0.3,0.4,0.3047420822299871,2.568770510561715,7.431946856897273,0.3047662695272299,-0.023541066098914598,-59.54153006120396,-2.418729724279478e-05,-3.1695306164826724,-0.1797420822299871,-0.23245314010775026,-11017.760613551833
19,4,2904,1.7392229042226182,True,0.6532886028289795,199,1.7392229042226182,50,0.9,1.2,1.8,0.3,0.4,0.19612987783254632,3.6889479217650734,9.038633372250453,0.20572785738533422,-0.005664772112140781,-13.07786949815636,-0.009597979552787905,-3.402679593489708,-0.07112987783254632,-0.2355498392400222,-0.7211136417417947
19,5,2905,2.5478808862819338,True,0.666989803314209,199,2.5478808862819338,50,0.9,1.2,1.8,0.3,0.4,0.4542992945245014,1.9021625175192476,6.079402021010606,0.4545604652753544,-4.669836810297056,-0.2836472951275937,-0.00026117075085296815,-2.8447023441676738,-0.3292992945245014,-0.22850686123840294,-42420.91767105771
19,6,2906,1.866397804583779,True,0.6559751033782959,195,1.866397804583779,50,0.9,1.2,1.8,0.3,0.4,0.24568836971595412,3.0275101078394613,8.27011469089903,0.24569098514322507,-0.11869343527723686,-7.114479823885631,-2.6154272709522086e-06,-3.316351106907387,-0.12068836971595412,-0.2342038854312015,-3624.3726724249827
19,7,2907,1.7253806890400463,True,0.6525578498840332,199,1.7253806890400463,50,0.9,1.2,1.8,0.3,0.4,0.20540180114369652,3.4775170425352884,9.036931248232008,0.2057343460000736,-0.24048779312943225,-2.726720417773322,-0.00033254485637707054,-3.421335406930529,-0.08040180114369652,-0.23554212855055592,-0.5459406386307819
19,8,2908,1.7593188084589022,True,0.654533863067627,199,1.7593188084589022,50,0.9,1.2,1.8,0.3,0.4,0.18465952468291785,3.9897357183782356,9.036622488889895,0.20572970450333128,-1.5692148735979572e-06,8.191782399080694e-07,-0.021070179820413426,-3.376727748588986,-0.05965952468291785,-0.23554032030984107,-0.005041828461799014
19,9,2909,1.7285755191698053,True,0.6537840366363525,199,1.7285755191698053,50,0.9,1.2,1.8,0.3,0.4,0.2030431534203029,3.5292611253633828,9.036623681746066,0.2057296520615898,-9.818042235565372e-05,-0.00027214462170377374,-0.002686498641286894,-3.4169236427911596,-0.07804315342030291,-0.23554032235011937,-0.0009742318270582473
20,0,3000,1.94527259343126,True,0.6385724544525146,193,1.94527259343126,50,0.9,1.2,1.8,0.3,0.6,0.2659039835694744,2.901448807031886,7.948762598400787,0.26590551718988614,-193.71444093439277,-1.182542552898667,-1.5336204117200047e-06,-3.259874136952843,-0.14090398356947442,-0.23356203064069764,-5865.484987346543
20,1,3001,1.9102886700299015,True,0.6376972198486328,199,1.9102886700299015,50,0.9,1.2,1.8,0.3,0.6,0.25817223675781886,2.9184669486568913,8.065635793311927,0.2582474931617591,-9.422704467364383,-0.2795915352689917,-7.525640394023814e-05,-3.2842356268373587,-0.13317223675781886,-0.23379973355621259,-4982.446795409978
20,2,3002,1.9093672646644142,True,0.6358444690704346,199,1.9093672646644142,50,0.9,1.2,1.8,0.3,0.6,0.25387031925632686,3.0390332211915054,8.134919846559635,0.2538758110384311,-312.8524461433408,-1.2847093381788,-5.49178210423884e-06,-3.2864988488648974,-0.12887031925632686,-0.23393824727123405,-4497.0656995270165
20,3,3003,2.2514592820974206,True,0.636300802230835,199,2.2514592820974206,50,0.9,1.2,1.8,0.3,0.6,0.3604826020536689,2.2660933927510705,6.825881984833455,0.3605894418623194,-3.9193239019077737,-1.4696077665430494,-0.00010683980865050513,-3.0430143567411214,-0.2354826020536689,-0.23085811240236634,-20448.542609443684
20,4,3004,2.0199019561336287,True,0.6361172199249268,199,2.0199019561336287,50,0.9,1.2,1.8,0.3,0.6,0.2900416110349648,2.671991376549815,7.606401290790303,0.2903756976071135,-5.683234159536369,-0.6529097393140546,-0.0003340865721487285,-3.204877010170131,-0.16504161103496479,-0.23282186044532915,-8970.744612398717
20,5,3005,1.9908633898533883,True,0.638817548751831,199,1.9908633898533883,50,0.9,1.2,1.8,0.3,0.6,0.28149658412881884,2.7321828633852574,7.720414553694965,0.2818576576579632,-0.7545119012065697,-0.12421638066734886,-0.0003610735291443845,-3.225635673326793,-0.15649658412881884,-0.23307524489435824,-7839.78777620608
20,6,3006,1.7410882279694635,True,0.6390292644500732,199,1.7410882279694635,50,0.9,1.2,1.8,0.3,0.6,0.20781084014077225,3.41647320325498,9.062556977784078,0.20782009045192879,-0.005599442958555301,-471.49179128175456,-9.250311156533408e-06,-3.406453346953017,-0.08281084014077225,-0.23580830351841844,-196.41721253282958
20,7,3007,1.8671658868474625,True,0.639146089553833,182,1.8671658868474625,50,0.9,1.2,1.8,0.3,0.6,0.24557561552882343,3.0308477901577313,8.275892548365043,0.24557913798828848,-13.562656827563842,-35.33827386536723,-3.522459465055139e-06,-3.3156166114735868,-0.12057561552882343,-0.23422976759438566,-3615.9024048748943
20,8,3008,2.013702144471172,True,0.6329343318939209,199,2.013702144471172,50,0.9,1.2,1.8,0.3,0.6,0.28629482682717566,2.7343290848195916,7.658552303308216,0.2864368689415086,-155.99996885543442,-0.8980916602558864,-0.0001420421143329409,-3.2104163948676305,-0.16129482682717566,-0.23293897465163163,-8441.145971842034
20,9,3009,2.0718074725270124,True,0.6309483051300049,199,2.0718074725270124,50,0.9,1.2,1.8,0.3,0.6,0.3058986876197148,2.5641552871371274,7.409985951003236,0.3059672102781275,-0.11354731979008648,-0.025847269618680002,-6.852265841272853e-05,-3.168130812484915,-0.18089868761971478,-0.2323661535998247,-11182.321038189246
21,0,3100,1.7254811580886895,True,0.6841471195220947,199,1.7254811580886895,50,0.9,1.2,1.8,0.45,0.2,0.20530124722060802,3.479536883167443,9.03715371446798,0.20572722945550861,-0.027582128599533462,-3.165960143025586,-0.0004259822349005904,-3.421176457528178,-0.08030124722060802,-0.23554269615418746,-0.020373094715068873
21,1,3101,1.8298649031241179,True,0.6656436920166016,199,1.8298649031241179,50,0.9,1.2,1.8,0.45,0.2,0.23370565854950506,3.179446812083421,8.476934525021877,0.23379608802771226,-113.9875185361143,-0.38792423554332345,-9.042947820719904e-05,-3.34379118745805,-0.10870565854950506,-0.23458582207336676,-2435.726371210727
21,2,3102,1.7969587086021184,True,0.6668450832366943,190,1.7969587086021184,50,0.9,1.2,1.8,0.45,0.2,0.22577362417799027,3.2309379543096135,8.628332483094109,0.22579117303897914,-4.893443092138114,-17.362570942779712,-1.7548860988869652e-05,-3.3677342483065456,-0.10077362417799027,-0.23486485734292098,-1690.8120502993424
21,3,3103,2.2504823783748567,True,0.6727690696716309,199,2.2504823783748567,50,0.9,1.2,1.8,0.45,0.2,0.3600908571112739,2.268077170930432,6.8324345390986085,0.3600960168644289,-9.185536080245583,-17.954423149873037,-5.159753154959645e-06,-3.043608812777464,-0.23509085711127392,-0.23088697894844407,-20359.358817539585
21,4,3104,1.728056395265406,True,0.6549012660980225,199,1.728056395265406,50,0.9,1.2,1.8,0.45,0.2,0.2039834338673261,3.5046747081569483,9.046365265752781,0.20568110278222132,-0.0007041533026495017,-57.51051753800857,-0.0016976689148952284,-3.417770460317338,-0.07898343386732609,-0.235583582733916,-0.0013036576501690433
21,5,3105,1.9833744090455763,True,0.667172908782959,199,1.9833744090455763,50,0.9,1.2,1.8,0.45,0.2,0.2789309496963446,2.74470798089653,7.77577206809326,0.27896712798322004,-2.8598253890650085,-119.32100627154796,-3.617828687546565e-05,-3.2301706641929098,-0.15393094969634458,-0.23326250354881864,-7487.548752276505
21,6,3106,1.7293984544761776,True,0.6803796291351318,199,1.7293984544761776,50,0.9,1.2,1.8,0.45,0.2,0.2025240466646338,3.5404449567181264,9.037631933945022,0.2057246268888602,-0.005398114950367017,-5.960954169346223,-0.003200580224226396,-3.415816398613954,-0.0775240466646338,-0.23554480815832562,-0.0013870774373572203
21,7,3107,2.066186901068005,True,0.6660354137420654,199,2.066186901068005,50,0.9,1.2,1.8,0.45,0.2,0.3039464114735869,2.58172613979888,7.434575190438607,0.303950708654869,-23.70033401886394,-0.427914855437848,-4.297181282086893e-06,-3.172321791934813,-0.17894641147358692,-0.23242471163277964,-10885.890414461868
21,8,3108,2.137273793823698,True,0.6788649559020996,198,2.137273793823698,50,0.9,1.2,1.8,0.45,0.2,0.32565382192261777,2.4454015962859335,7.183191679869568,0.3256553222796739,-0.49241070799689624,-5.788809037687315,-1.5003570561500368e-06,-3.1220620523144915,-0.20065382192261777,-0.23181289613175482,-14245.773331114666
21,9,3109,1.7369681649024822,True,0.6683740615844727,199,1.7369681649024822,50,0.9,1.2,1.8,0.45,0.2,0.197411078099156,3.658973504992767,9.036623903995993,0.205729643367665,-0.0001927031571540283,-0.0004800365168193821,-0.008318565268508993,-3.405626180971243,-0.072411078099156,-0.23554032280594744,-0.00031058832155395066
22,0,3200,1.7287666077877082,True,0.6431055068969727,199,1.7287666077877082,50,0.9,1.2,1.8,0.45,0.4,0.20308595147696198,3.528384917100462,9.036780267716752,0.20575779235035546,-0.41976454176074185,-5.142702991481201,-0.0026718408733934773,-3.4167577599049155,-0.07808595147696198,-0.23554305145552795,-2.5317842872536858
22,1,3201,1.7317889672536395,True,0.6610245704650879,199,1.7317889672536395,50,0.9,1.2,1.8,0.45,0.4,0.2008305376725138,3.5791639446792094,9.0365625211715,0.20573243633997623,-0.0005282603106024908,-0.00019360889928066172,-0.004901898667462434,-3.4125691116120027,-0.0758305376725138,-0.23554022444737618,-0.2178842811481445
22,2,3202,1.733626658278314,True,0.6575274467468262,199,1.733626658278314,50,0.9,1.2,1.8,0.45,0.4,0.2000142445318873,3.5977175113615827,9.0384700621196,0.20577422262491799,-1.719597582698043,-18.751157430077,-0.005759978093030693,-3.410302542026875,-0.07501424453188729,-0.2355523120548871,-4.707886626737491
22,3,3203,1.7661472873663522,True,0.6525189876556396,199,1.7661472873663522,50,0.9,1.2,1.8,0.45,0.4,0.21552970173880492,3.3316164049460486,8.874589013046204,0.2155691142583324,-3.3766156813017005,-314.28596061242934,-3.941251952746527e-05,-3.388616463841484,-0.09052970173880492,-0.23543056174040147,-820.585266172443
22,4,3204,2.517596423509316,True,0.6500191688537598,167,2.517596423509316,50,0.9,1.2,1.8,0.45,0.4,0.4446618378484399,1.9335030916671545,6.146899441344787,0.4446684632228711,-8.261598754412262,-2.712185185690032,-6.625374431246112e-06,-2.8647038318878724,-0.3196618378484399,-0.22874459232005437,-39725.866649366464
22,5,3205,2.0329652355117864,True,0.6392755508422852,199,2.0329652355117864,50,0.9,1.2,1.8,0.45,0.4,0.2926446326602442,2.657905427663128,7.557505467995337,0.2941391820827944,-0.1416632129039499,-0.03722248726626276,-0.0014945494225501732,-3.194660126994013,-0.1676446326602442,-0.232710365861407,-9487.572804872694
22,6,3206,1.9802799049906952,True,0.6675329208374023,199,1.9802799049906952,50,0.9,1.2,1.8,0.45,0.4,0.2785699672529554,2.7560850570639768,7.765634528949315,0.278588999389421,-16.37052483845764,-0.5924779945453338,-1.9032136465590987e-05,-3.233595676203847,-0.1535699672529554,-0.23317406187366319,-7420.184833667157
22,7,3207,1.901537543283242,True,0.6472635269165039,199,1.901537543283242,50,0.9,1.2,1.8,0.45,0.4,0.25565434313456875,2.93858746610202,8.104217416627503,0.2557992983937732,-1.4723781606971897,-0.8451106359934784,-0.00014495525920443786,-3.290526015612386,-0.13065434313456875,-0.23387716185004384,-4708.983617492062
22,8,3208,2.377485818667327,True,0.6515283584594727,199,2.377485818667327,50,0.9,1.2,1.8,0.45,0.4,0.3998145361918664,2.0966177324728945,6.48288070163332,0.399817955037516,-12.398363016440271,-6.15219861343212,-3.4188456495831687e-06,-2.957662013278236,-0.2748145361918664,-0.22984848458018003,-28652.765526895295
22,9,3209,2.2087144845535764,True,0.6573243141174316,199,2.2087144845535764,50,0.9,1.2,1.8,0.45,0.4,0.34694846571676624,2.337454171850489,6.957827674965575,0.3470376782305926,-28.18580628572272,-1.0143243235106638,-8.921251382637552e-05,-3.0726524424689536,-0.22194846571676624,-0.23122082712814948,-17922.065254751957
23,0,3300,1.7279598513491914,True,0.6388692855834961,199,1.7279598513491914,50,0.9,1.2,1.8,0.45,0.6,0.205478250539848,3.4646716177884027,9.068424403716815,0.20557194733976009,-3.044025176879586,-187.1831143549498,-9.369679991208524e-05,-3.4183231280798156,-0.080478250539848,-0.23568093260392506,-0.038009213002624165
23,1,3301,1.933712185873739,True,0.634939432144165,199,1.933712185873739,50,0.9,1.2,1.8,0.45,0.6,0.2650544845453816,2.858306730647382,7.963163973552295,0.265056207108791,-4.385632971236191,-13.81333064003411,-1.7225634094120146e-06,-3.267094951548718,-0.1400544845453816,-0.23359866726700163,-5767.271276292611
23,2,3302,1.7307591479860118,True,0.6341023445129395,199,1.7307591479860118,50,0.9,1.2,1.8,0.45,0.6,0.2015544479923971,3.5627483255885934,9.036428010538021,0.2057385608938138,-0.00024538566685805563,-0.00014967322567827068,-0.004184112901416681,-3.4139746365296633,-0.0765544479923971,-0.23554000918699547,-0.6950447894560057
23,3,3303,2.4805404980767554,True,0.6260910034179688,199,2.4805404980767554,50,0.9,1.2,1.8,0.45,0.6,0.4327969734135489,1.9729236959027436,6.230156736033177,0.43284432648951005,-2.9622875898785423,-1.4086576563895505,-4.735307596115401e-05,-2.8890141926036397,-0.3077969734135489,-0.22902772968386365,-36623.97439481954
23,4,3304,1.7511813857962213,True,0.6447396278381348,199,1.7511813857962213,50,0.9,1.2,1.8,0.45,0.6,0.21223347938728895,3.3791153773125004,8.920404949798092,0.2122481044766026,-0.17130421168076282,-158.71117835155383,-1.4625089313657913e-05,-3.401024276332217,-0.08723347938728895,-0.2354294292643059,-532.5016089301562
23,5,3305,2.2575189938550295,True,0.6502184867858887,199,2.2575189938550295,50,0.9,1.2,1.8,0.45,0.6,0.30425691752037554,3.4775625339043246,7.427973298266482,0.3045071759329722,-2925.335598829184,-1.9974909964803373,-0.00025025841259668224,-3.064406870440237,-0.17925691752037554,-0.23241001128609975,-10967.728453410982
23,6,3306,1.9681745185763826,True,0.6338953971862793,199,1.9681745185763826,50,0.9,1.2,1.8,0.45,0.6,0.2632584645646787,2.7807261370123224,8.257832854120199,0.2632894125512169,-2.3358465647688718,-1928.5423426749112,-3.0947986538187866e-05,-3.22454375964174,-0.13825846456467872,-0.2351938401379848,-5831.939613371202
23,7,3307,2.036576439741755,True,0.6392524242401123,199,2.036576439741755,50,0.9,1.2,1.8,0.45,0.6,0.2950100347857586,2.636798768108839,7.541320705514314,0.2954027006483411,-5.959018562862184e-05,-4.058296326547861e-06,-0.0003926658625825197,-3.1929065845477624,-0.1700100347857586,-0.23267323831574419,-9663.516404154669
23,8,3308,2.305334806007459,True,0.63751220703125,199,2.305334806007459,50,0.9,1.2,1.8,0.45,0.6,0.37731932223643183,2.188969172305562,6.672269374399788,0.37736587113780373,-2.803211193162497,-0.03324361805789522,-4.654890137190115e-05,-3.006308452529913,-0.25231932223643183,-0.2304164798301484,-23791.50526532198
23,9,3309,1.7252300071207256,True,0.6380729675292969,199,1.7252300071207256,50,0.9,1.2,1.8,0.45,0.6,0.2056554479151451,3.4707974095204053,9.039974909519179,0.20571295441478407,-0.003817038623310509,-19.805588935269043,-5.75064996389818e-05,-3.4215644651501242,-0.08065544791514509,-0.2355552251382638,-0.0024218249027398997
24,0,3400,1.8348282010524315,True,0.6737141609191895,199,1.8348282010524315,50,0.9,1.2,1.8,0.6,0.2,0.23610145898247298,3.1251020954324553,8.42830278000385,0.23651868927024047,-3.8858301524887793,-2.517055920961866,-0.00041723028776749493,-3.3393771743127005,-0.11110145898247298,-0.2344979817526552,-2699.448353395619
24,1,3401,1.7268707733804396,True,0.6543993949890137,198,1.7268707733804396,50,0.9,1.2,1.8,0.6,0.2,0.20428142111761877,3.5019898354214734,9.036478203736495,0.20573627435252645,-0.001135576625529211,-4.685782187152654e-06,-0.0014548532349076826,-3.419270410789007,-0.07928142111761877,-0.2355400894352594,-0.5168883401993298
24,2,3402,1.7251514081154122,True,0.6749672889709473,199,1.7251514081154122,50,0.9,1.2,1.8,0.6,0.2,0.20562272758916914,3.4722060510765163,9.038347847831929,0.20572118445057483,-0.2464771763625322,-10.210504922688415,-9.845686140569354e-05,-3.4216559154529955,-0.08062272758916914,-0.23554800097934286,-0.012622103888134006
24,3,3403,1.7291476786198257,True,0.677832841873169,199,1.7291476786198257,50,0.9,1.2,1.8,0.6,0.2,0.2044910892790958,3.4871918635886945,9.06533516010181,0.20559961267980542,-2.98535609058672,-170.8750267804753,-0.0011085234007096323,-3.4166748481723905,-0.07949108927909579,-0.23566821758931986,-1.119455792942972
24,4,3404,1.88003195890762,True,0.6659398078918457,198,1.88003195890762,50,0.9,1.2,1.8,0.6,0.2,0.24839909303432425,3.0091792742161827,8.207953331092398,0.24936747976710474,-2.7986886250509997,-0.02012201321485918,-0.0009683867327804907,-3.3056407499352902,-0.12339909303432425,-0.2340804919626986,-4010.1563150714737
24,5,3405,1.8266400866419348,True,0.6810107231140137,199,1.8266400866419348,50,0.9,1.2,1.8,0.6,0.2,0.2340771917576849,3.1444701040256904,8.468461434969736,0.23426148391803941,-4.236239224983365,-0.04396562548208749,-0.00018429216035451002,-3.3456521334282137,-0.1090771917576849,-0.23457022256340837,-2480.3873161942047
24,6,3406,2.1157329793289352,True,0.6733114719390869,172,2.1157329793289352,50,0.9,1.2,1.8,0.6,0.2,0.3160108827725639,2.482685290364536,7.34991140926129,0.31601485166968407,-3.407331566850189,-477.1123333073374,-3.968897120176784e-06,-3.1321951190113397,-0.1910108827725639,-0.23250474458363168,-12818.0625901721
24,7,3407,1.7298955574168176,True,0.6761696338653564,199,1.7298955574168176,50,0.9,1.2,1.8,0.6,0.2,0.20217478997117114,3.5482983256242817,9.03757399026577,0.20572500596413015,-0.0012249904375494225,-5.6316128495418525,-0.003550215992959016,-3.415139879480578,-0.07717478997117114,-0.23554455675773767,-0.009265126894206333
24,8,3408,1.8144444983895478,True,0.6751918792724609,198,1.8144444983895478,50,0.9,1.2,1.8,0.6,0.2,0.23065803508447402,3.1809682177208343,8.533892236087086,0.23072102043267112,-10.808851004221651,-4.986356319084734,-6.298534819709767e-05,-3.3547929645168146,-0.10565803508447402,-0.23469104780087993,-2144.4436816147863
24,9,3409,1.7261039563803262,True,0.6740403175354004,199,1.7261039563803262,50,0.9,1.2,1.8,0.6,0.2,0.20485025603575482,3.4892955628507636,9.037213512963778,0.20572699373924253,-0.024587285102825263,-3.528562895797222,-0.0008767377034877011,-3.420319542500339,-0.07985025603575482,-0.23554296657619908,-0.025850161692687834
25,0,3500,1.9585601397398547,True,0.6538891792297363,199,1.9585601397398547,50,0.9,1.2,1.8,0.6,0.4,0.27242296348846395,2.799206933765882,7.852777309445898,0.2724358585745374,-0.8311858417055191,-0.10718490078215837,-1.2895086073438922e-05,-3.2491809623280408,-0.14742296348846395,-0.23336051123470652,-6651.293848815829
25,1,3501,2.123110342837238,True,0.6485662460327148,199,2.123110342837238,50,0.9,1.2,1.8,0.6,0.4,0.32102599318401515,2.4733791516291848,7.230279264506529,0.32136832478765415,-0.022672554488963215,-0.27154772276844596,-0.00034233160363900117,-3.1317903948185446,-0.19602599318401515,-0.23192801700386434,-13551.575354436933
25,2,3502,1.7250818391880969,True,0.6641783714294434,177,1.7250818391880969,50,0.9,1.2,1.8,0.6,0.4,0.20574138199997982,3.4703947753967928,9.037291187773189,0.2057439123365581,-1.2998790462806937,-6.510802919328853,-2.530336578265846e-06,-3.4218182929108814,-0.08074138199997982,-0.2355445281347596,-1.5401758803964185
